Force      Sigma1       Sigma2      Eps1        Eps2        U       RF1     RF2
837.083708370837 37.016114334474565 -20.780976468476947 0.0003084676194539547 -0.00017317480390397456 0.00987096382252655 629.2739436860676 -207.80976468476948
837.6837683768376 37.04264918345985 -20.79587322580202 0.00030868874319549874 -0.00017329894354835016 0.00987803978225596 629.7250361188175 -207.9587322580202
838.2838283828382 37.069184032445136 -20.810769983127095 0.0003089098669370428 -0.0001734230831927258 0.009885115741985369 630.1761285515673 -208.10769983127093
838.8838883888388 37.09571888143042 -20.825666740452167 0.00030913099067858687 -0.0001735472228371014 0.00989219170171478 630.6272209843172 -208.25666740452166
839.4839483948394 37.12225373041571 -20.84056349777724 0.0003093521144201309 -0.000173671362481477 0.00989926766144419 631.0783134170671 -208.4056349777724
840.08400840084 37.148788579401 -20.85546025510231 0.000309573238161675 -0.0001737955021258526 0.0099063436211736 631.529405849817 -208.55460255102312
840.6840684068407 37.175323428386285 -20.870357012427384 0.00030979436190321904 -0.0001739196417702282 0.00991341958090301 631.9804982825668 -208.70357012427385
841.2841284128413 37.20185827737157 -20.88525376975246 0.0003100154856447631 -0.00017404378141460384 0.009920495540632419 632.4315907153167 -208.85253769752458
841.8841884188419 37.228393126356856 -20.900150527077532 0.0003102366093863071 -0.00017416792105897944 0.009927571500361828 632.8826831480666 -209.0015052707753
842.4842484248425 37.25492797534214 -20.915047284402604 0.00031045773312785116 -0.00017429206070335504 0.009934647460091237 633.3337755808165 -209.15047284402604
843.0843084308431 37.281462824327434 -20.929944041727676 0.00031067885686939526 -0.00017441620034773064 0.009941723419820648 633.7848680135663 -209.29944041727677
843.6843684368437 37.30799767331272 -20.94484079905275 0.00031089998061093935 -0.00017454033999210624 0.00994879937955006 634.2359604463162 -209.4484079905275
844.2844284428443 37.334532522298 -20.959737556377824 0.00031112110435248334 -0.00017466447963648186 0.009955875339279467 634.687052879066 -209.59737556377826
844.8844884488449 37.36106737128328 -20.9746343137029 0.0003113422280940274 -0.0001747886192808575 0.009962951299008876 635.1381453118158 -209.746343137029
845.4845484548455 37.38760222026857 -20.989531071027972 0.0003115633518355714 -0.0001749127589252331 0.009970027258738285 635.5892377445657 -209.89531071027972
846.0846084608461 37.414137069253854 -21.004427828353045 0.00031178447557711546 -0.00017503689856960872 0.009977103218467695 636.0403301773156 -210.04427828353045
846.6846684668467 37.44067191823915 -21.019324585678117 0.00031200559931865955 -0.00017516103821398432 0.009984179178197106 636.4914226100655 -210.19324585678118
847.2847284728473 37.46720676722443 -21.03422134300319 0.0003122267230602036 -0.00017528517785835992 0.009991255137926515 636.9425150428153 -210.3422134300319
847.8847884788479 37.49374161620972 -21.049118100328265 0.00031244784680174763 -0.00017540931750273554 0.009998331097655924 637.3936074755652 -210.49118100328263
848.4848484848485 37.520276465195 -21.064014857653337 0.00031266897054329167 -0.00017553345714711114 0.010005407057385333 637.8446999083151 -210.64014857653336
849.0849084908491 37.54681131418029 -21.07891161497841 0.00031289009428483577 -0.00017565759679148674 0.010012483017114744 638.295792341065 -210.7891161497841
849.6849684968497 37.57334616316558 -21.09380837230348 0.00031311121802637986 -0.00017578173643586234 0.010019558976844156 638.7468847738148 -210.93808372303482
850.2850285028503 37.59988101215087 -21.108705129628554 0.0003133323417679239 -0.00017590587608023794 0.010026634936573565 639.1979772065647 -211.08705129628555
850.8850885088509 37.62641586113615 -21.12360188695363 0.00031355346550946794 -0.00017603001572461357 0.010033710896302974 639.6490696393146 -211.23601886953628
851.4851485148515 37.65295071012144 -21.1384986442787 0.000313774589251012 -0.0001761541553689892 0.010040786856032383 640.1001620720644 -211.384986442787
852.0852085208521 37.67948555910672 -21.153395401603778 0.000313995712992556 -0.00017627829501336482 0.010047862815761793 640.5512545048143 -211.53395401603777
852.6852685268527 37.70602040809201 -21.16829215892885 0.00031421683673410006 -0.00017640243465774042 0.010054938775491202 641.0023469375642 -211.6829215892885
853.2853285328533 37.7325552570773 -21.183188916253922 0.00031443796047564415 -0.00017652657430211602 0.010062014735220613 641.4534393703141 -211.83188916253923
853.8853885388539 37.75909010606259 -21.198085673578994 0.00031465908421718825 -0.00017665071394649162 0.010069090694950024 641.904531803064 -211.98085673578996
854.4854485448545 37.78562495504787 -21.21298243090407 0.0003148802079587323 -0.00017677485359086724 0.010076166654679433 642.3556242358138 -212.12982430904069
855.085508550855 37.81215980403316 -21.22787918822914 0.0003151013317002763 -0.00017689899323524282 0.010083242614408842 642.8067166685637 -212.2787918822914
855.6855685568556 37.83869465301844 -21.24277594555421 0.00031532245544182037 -0.00017702313287961842 0.010090318574138252 643.2578091013136 -212.42775945554212
856.2856285628562 37.86522950200373 -21.257672702879283 0.0003155435791833644 -0.00017714727252399402 0.010097394533867661 643.7089015340634 -212.57672702879285
856.8856885688568 37.89176435098902 -21.27256946020436 0.0003157647029249085 -0.00017727141216836967 0.010104470493597072 644.1599939668133 -212.72569460204357
857.4857485748574 37.91829919997431 -21.28746621752943 0.00031598582666645254 -0.00017739555181274527 0.010111546453326481 644.6110863995632 -212.8746621752943
858.085808580858 37.94483404895959 -21.302362974854503 0.0003162069504079966 -0.00017751969145712087 0.01011862241305589 645.0621788323131 -213.02362974854503
858.6858685868586 37.97136889794488 -21.317259732179576 0.0003164280741495406 -0.00017764383110149647 0.0101256983727853 645.5132712650629 -213.17259732179576
859.2859285928592 37.997903746930156 -21.33215648950465 0.0003166491978910846 -0.0001777679707458721 0.010132774332514707 645.9643636978127 -213.32156489504652
859.8859885988599 38.02443859591545 -21.347053246829724 0.00031687032163262875 -0.0001778921103902477 0.01013985029224412 646.4154561305626 -213.47053246829725
860.4860486048605 38.050973444900734 -21.3619500041548 0.0003170914453741728 -0.00017801625003462332 0.01014692625197353 646.8665485633124 -213.61950004154798
861.0861086108611 38.07750829388602 -21.37684676147987 0.00031731256911571683 -0.00017814038967899892 0.010154002211702939 647.3176409960623 -213.7684676147987
861.6861686168617 38.104043142871305 -21.391743518804944 0.0003175336928572609 -0.00017826452932337452 0.010161078171432348 647.7687334288122 -213.91743518804944
862.2862286228623 38.13057799185659 -21.406640276130016 0.0003177548165988049 -0.00017838866896775015 0.010168154131161757 648.2198258615621 -214.06640276130017
862.8862886288629 38.157112840841876 -21.42153703345509 0.00031797594034034895 -0.00017851280861212575 0.010175230090891167 648.670918294312 -214.2153703345509
863.4863486348635 38.18364768982717 -21.436433790780164 0.00031819706408189305 -0.00017863694825650137 0.010182306050620578 649.1220107270618 -214.36433790780163
864.0864086408641 38.210182538812454 -21.451330548105236 0.00031841818782343714 -0.00017876108790087697 0.010189382010349989 649.5731031598117 -214.51330548105236
864.6864686468647 38.23671738779774 -21.46622730543031 0.0003186393115649812 -0.00017888522754525257 0.010196457970079398 650.0241955925616 -214.66227305430309
865.2865286528653 38.263252236783025 -21.48112406275538 0.0003188604353065252 -0.00017900936718962817 0.010203533929808807 650.4752880253114 -214.81124062755381
865.8865886588659 38.28978708576831 -21.496020820080453 0.00031908155904806926 -0.00017913350683400377 0.010210609889538216 650.9263804580613 -214.96020820080454
866.4866486648665 38.3163219347536 -21.51091757740553 0.00031930268278961336 -0.0001792576464783794 0.010217685849267627 651.3774728908112 -215.10917577405527
867.0867086708671 38.34285678373889 -21.525814334730605 0.0003195238065311574 -0.00017938178612275505 0.010224761808997037 651.8285653235611 -215.25814334730603
867.6867686768677 38.369391632724174 -21.540711092055677 0.00031974493027270143 -0.00017950592576713065 0.010231837768726446 652.2796577563109 -215.40711092055676
868.2868286828683 38.39592648170946 -21.55560784938075 0.0003199660540142455 -0.00017963006541150625 0.010238913728455855 652.7307501890608 -215.5560784938075
868.8868886888689 38.422461330694745 -21.57050460670582 0.0003201871777557895 -0.00017975420505588185 0.010245989688185264 653.1818426218107 -215.70504606705822
869.4869486948695 38.44899617968003 -21.585401364030893 0.0003204083014973336 -0.00017987834470025745 0.010253065647914675 653.6329350545606 -215.85401364030895
870.0870087008701 38.47553102866532 -21.60029812135597 0.0003206294252388777 -0.00018000248434463307 0.010260141607644086 654.0840274873104 -216.00298121355968
870.6870687068707 38.50206587765061 -21.61519487868104 0.00032085054898042174 -0.00018012662398900867 0.010267217567373496 654.5351199200603 -216.1519487868104
871.2871287128713 38.528600726635894 -21.630091636006114 0.0003210716727219658 -0.00018025076363338427 0.010274293527102905 654.9862123528102 -216.30091636006114
871.8871887188719 38.55513557562118 -21.644988393331186 0.0003212927964635098 -0.00018037490327775987 0.010281369486832314 655.4373047855601 -216.44988393331187
872.4872487248725 38.581670424606465 -21.659885150656258 0.00032151392020505386 -0.00018049904292213547 0.010288445446561724 655.8883972183099 -216.5988515065626
873.0873087308731 38.60820527359175 -21.674781907981334 0.0003217350439465979 -0.00018062318256651113 0.010295521406291133 656.3394896510598 -216.74781907981333
873.6873687368736 38.634740122577035 -21.689678665306403 0.00032195616768814194 -0.0001807473222108867 0.010302597366020542 656.7905820838096 -216.89678665306403
874.2874287428742 38.66127497156232 -21.70457542263148 0.000322177291429686 -0.00018087146185526232 0.010309673325749951 657.2416745165594 -217.04575422631478
874.8874887488748 38.687809820547606 -21.71947217995655 0.0003223984151712301 -0.00018099560149963792 0.010316749285479362 657.6927669493093 -217.1947217995655
875.4875487548754 38.71434466953289 -21.734368937281623 0.0003226195389127741 -0.00018111974114401352 0.010323825245208772 658.1438593820592 -217.34368937281624
876.087608760876 38.74087951851818 -21.7492656946067 0.00032284066265431816 -0.00018124388078838915 0.010330901204938181 658.5949518148091 -217.49265694606697
876.6876687668766 38.76741436750347 -21.76416245193177 0.00032306178639586225 -0.00018136802043276475 0.010337977164667592 659.0460442475589 -217.6416245193177
877.2877287728772 38.793949216488755 -21.779059209256843 0.0003232829101374063 -0.00018149216007714035 0.010345053124397001 659.4971366803088 -217.79059209256843
877.8877887788778 38.82048406547404 -21.793955966581915 0.00032350403387895033 -0.00018161629972151595 0.01035212908412641 659.9482291130587 -217.93955966581916
878.4878487848785 38.847018914459326 -21.808852723906988 0.00032372515762049437 -0.00018174043936589157 0.01035920504385582 660.3993215458086 -218.0885272390699
879.087908790879 38.87355376344461 -21.823749481232063 0.0003239462813620384 -0.0001818645790102672 0.010366281003585229 660.8504139785584 -218.23749481232062
879.6879687968797 38.9000886124299 -21.838646238557136 0.0003241674051035825 -0.0001819887186546428 0.01037335696331464 661.3015064113083 -218.38646238557135
880.2880288028803 38.92662346141519 -21.853542995882208 0.0003243885288451266 -0.0001821128582990184 0.010380432923044051 661.7525988440582 -218.53542995882208
880.8880888088809 38.953158310400475 -21.86843975320728 0.00032460965258667064 -0.000182236997943394 0.01038750888277346 662.2036912768081 -218.6843975320728
881.4881488148815 38.97969315938576 -21.883336510532356 0.0003248307763282147 -0.00018236113758776963 0.01039458484250287 662.6547837095579 -218.83336510532357
882.0882088208821 39.006228008371046 -21.898233267857428 0.0003250519000697587 -0.00018248527723214523 0.010401660802232279 663.1058761423078 -218.9823326785743
882.6882688268827 39.03276285735633 -21.913130025182504 0.00032527302381130276 -0.00018260941687652088 0.010408736761961688 663.5569685750577 -219.13130025182502
883.2883288328833 39.059297706341624 -21.928026782507576 0.00032549414755284685 -0.00018273355652089648 0.0104158127216911 664.0080610078076 -219.28026782507575
883.8883888388839 39.08583255532691 -21.94292353983265 0.0003257152712943909 -0.00018285769616527208 0.010422888681420509 664.4591534405574 -219.42923539832648
884.4884488448845 39.112367404312195 -21.95782029715772 0.000325936395035935 -0.00018298183580964768 0.01042996464114992 664.9102458733073 -219.5782029715772
885.0885088508851 39.13890225329748 -21.972717054482793 0.000326157518777479 -0.00018310597545402328 0.010437040600879329 665.3613383060572 -219.72717054482794
885.6885688568857 39.165437102282766 -21.98761381180787 0.00032637864251902306 -0.0001832301150983989 0.010444116560608738 665.812430738807 -219.87613811807867
886.2886288628863 39.19197195126805 -22.00251056913294 0.0003265997662605671 -0.0001833542547427745 0.010451192520338147 666.2635231715569 -220.0251056913294
886.8886888688869 39.218506800253344 -22.017407326458013 0.0003268208900021112 -0.0001834783943871501 0.010458268480067558 666.7146156043068 -220.17407326458013
887.4887488748875 39.24504164923863 -22.032304083783085 0.00032704201374365524 -0.0001836025340315257 0.010465344439796968 667.1657080370567 -220.32304083783086
888.0888088808881 39.271576498223915 -22.047200841108157 0.0003272631374851993 -0.0001837266736759013 0.010472420399526377 667.6168004698065 -220.4720084110816
888.6888688868887 39.2981113472092 -22.062097598433233 0.0003274842612267433 -0.00018385081332027695 0.010479496359255786 668.0678929025564 -220.62097598433232
889.2889288928893 39.324646196194486 -22.07699435575831 0.00032770538496828736 -0.00018397495296465258 0.010486572318985195 668.5189853353063 -220.76994355758308
889.8889888988899 39.35118104517977 -22.09189111308338 0.00032792650870983145 -0.00018409909260902818 0.010493648278714606 668.9700777680562 -220.9189111308338
890.4890489048905 39.377715894165064 -22.106787870408454 0.00032814763245137555 -0.00018422323225340378 0.010500724238444017 669.421170200806 -221.06787870408454
891.0891089108911 39.40425074315035 -22.121684627733526 0.0003283687561929196 -0.00018434737189777938 0.010507800198173427 669.8722626335559 -221.21684627733526
891.6891689168917 39.430785592135635 -22.136581385058598 0.0003285898799344636 -0.00018447151154215498 0.010514876157902836 670.3233550663058 -221.365813850586
892.2892289228923 39.45732044112092 -22.151478142383674 0.00032881100367600767 -0.0001845956511865306 0.010521952117632245 670.7744474990557 -221.51478142383672
892.8892889288929 39.483855290106206 -22.166374899708746 0.0003290321274175517 -0.0001847197908309062 0.010529028077361655 671.2255399318055 -221.66374899708745
893.4893489348934 39.51039013909149 -22.181271657033815 0.00032925325115909575 -0.00018484393047528178 0.010536104037091064 671.6766323645553 -221.81271657033815
894.089408940894 39.53692498807678 -22.196168414358887 0.0003294743749006398 -0.0001849680701196574 0.010543179996820473 672.1277247973052 -221.96168414358888
894.6894689468946 39.56345983706206 -22.211065171683963 0.0003296954986421838 -0.00018509220976403303 0.010550255956549882 672.578817230055 -222.1106517168396
895.2895289528952 39.58999468604735 -22.225961929009035 0.0003299166223837279 -0.00018521634940840863 0.010557331916279293 673.0299096628049 -222.25961929009034
895.8895889588958 39.61652953503263 -22.240858686334107 0.00033013774612527196 -0.00018534048905278423 0.010564407876008703 673.4810020955548 -222.40858686334107
896.4896489648964 39.64306438401792 -22.255755443659183 0.000330358869866816 -0.00018546462869715986 0.010571483835738112 673.9320945283046 -222.55755443659183
897.089708970897 39.669599233003204 -22.270652200984255 0.00033057999360836004 -0.00018558876834153545 0.010578559795467521 674.3831869610544 -222.70652200984256
897.6897689768977 39.69613408198849 -22.285548958309327 0.0003308011173499041 -0.00018571290798591105 0.01058563575519693 674.8342793938043 -222.8554895830933
898.2898289828983 39.722668930973775 -22.300445715634403 0.0003310222410914481 -0.00018583704763028668 0.01059271171492634 675.2853718265542 -223.00445715634402
898.8898889888989 39.74920377995906 -22.315342472959475 0.00033124336483299216 -0.0001859611872746623 0.010599787674655749 675.7364642593041 -223.15342472959475
899.4899489948995 39.775738628944346 -22.330239230284548 0.0003314644885745362 -0.0001860853269190379 0.010606863634385158 676.1875566920539 -223.30239230284548
900.0900090009001 39.80227347792964 -22.34513598760962 0.00033168561231608035 -0.0001862094665634135 0.010613939594114571 676.6386491248038 -223.4513598760962
900.6900690069007 39.828808326914924 -22.360032744934692 0.0003319067360576244 -0.0001863336062077891 0.01062101555384398 677.0897415575537 -223.60032744934693
901.2901290129013 39.85534317590021 -22.374929502259768 0.0003321278597991684 -0.00018645774585216473 0.01062809151357339 677.5408339903036 -223.74929502259766
901.8901890189019 39.881878024885495 -22.38982625958484 0.00033234898354071247 -0.00018658188549654033 0.010635167473302799 677.9919264230534 -223.8982625958484
902.4902490249025 39.90841287387078 -22.404723016909912 0.0003325701072822565 -0.00018670602514091593 0.010642243433032208 678.4430188558033 -224.04723016909912
903.0903090309031 39.934947722856066 -22.419619774234985 0.00033279123102380055 -0.00018683016478529153 0.010649319392761617 678.8941112885532 -224.19619774234985
903.6903690369037 39.96148257184136 -22.434516531560057 0.00033301235476534464 -0.00018695430442966713 0.010656395352491028 679.345203721303 -224.34516531560058
904.2904290429043 39.988017420826644 -22.449413288885133 0.0003332334785068887 -0.00018707844407404278 0.010663471312220438 679.7962961540529 -224.49413288885134
904.8904890489049 40.01455226981193 -22.46431004621021 0.0003334546022484327 -0.0001872025837184184 0.010670547271949847 680.2473885868028 -224.64310046210207
905.4905490549055 40.041087118797215 -22.47920680353528 0.0003336757259899768 -0.000187326723362794 0.010677623231679258 680.6984810195527 -224.7920680353528
906.0906090609061 40.0676219677825 -22.494103560860353 0.00033389684973152085 -0.0001874508630071696 0.010684699191408667 681.1495734523025 -224.94103560860353
906.6906690669067 40.09415681676779 -22.509000318185425 0.00033411797347306495 -0.0001875750026515452 0.010691775151138078 681.6006658850524 -225.09000318185426
907.2907290729073 40.12069166575308 -22.523897075510497 0.000334339097214609 -0.0001876991422959208 0.010698851110867488 682.0517583178023 -225.238970755105
907.8907890789079 40.147226514738364 -22.538793832835573 0.00033456022095615303 -0.00018782328194029643 0.010705927070596897 682.5028507505522 -225.38793832835572
908.4908490849085 40.17376136372365 -22.553690590160645 0.00033478134469769707 -0.00018794742158467203 0.010713003030326306 682.953943183302 -225.53690590160645
909.0909090909091 40.200296212708935 -22.568587347485717 0.0003350024684392411 -0.00018807156122904763 0.010720078990055715 683.4050356160519 -225.68587347485717
909.6909690969097 40.22683106169422 -22.58348410481079 0.00033522359218078515 -0.00018819570087342326 0.010727154949785125 683.8561280488018 -225.8348410481079
910.2910291029103 40.25336591067951 -22.598380862135862 0.0003354447159223293 -0.00018831984051779886 0.010734230909514537 684.3072204815517 -225.98380862135863
910.8910891089109 40.2799007596648 -22.613277619460938 0.00033566583966387334 -0.00018844398016217449 0.010741306869243947 684.7583129143015 -226.13277619460936
911.4911491149115 40.306435608650084 -22.628174376786014 0.0003358869634054174 -0.0001885681198065501 0.010748382828973356 685.2094053470514 -226.28174376786012
912.091209120912 40.33297045763536 -22.643071134111082 0.00033610808714696136 -0.00018869225945092568 0.010755458788702764 685.6604977798012 -226.43071134111082
912.6912691269126 40.35950530662065 -22.657967891436154 0.0003363292108885054 -0.00018881639909530128 0.010762534748432173 686.111590212551 -226.57967891436155
913.2913291329132 40.38604015560594 -22.672864648761227 0.0003365503346300495 -0.00018894053873967688 0.010769610708161584 686.5626826453009 -226.72864648761228
913.8913891389138 40.412575004591226 -22.687761406086302 0.00033677145837159353 -0.0001890646783840525 0.010776686667890993 687.0137750780508 -226.877614060863
914.4914491449144 40.43910985357651 -22.702658163411375 0.0003369925821131376 -0.0001891888180284281 0.010783762627620402 687.4648675108007 -227.02658163411374
915.091509150915 40.4656447025618 -22.717554920736447 0.0003372137058546816 -0.00018931295767280374 0.010790838587349812 687.9159599435505 -227.17554920736447
915.6915691569156 40.49217955154708 -22.73245167806152 0.0003374348295962257 -0.00018943709731717934 0.010797914547079223 688.3670523763004 -227.3245167806152
916.2916291629163 40.51871440053237 -22.74734843538659 0.00033765595333776975 -0.00018956123696155493 0.010804990506808632 688.8181448090503 -227.47348435386593
916.8916891689169 40.54524924951766 -22.762245192711667 0.00033787707707931384 -0.00018968537660593056 0.010812066466538043 689.2692372418002 -227.62245192711666
917.4917491749175 40.571784098502945 -22.77714195003674 0.0003380982008208579 -0.00018980951625030616 0.010819142426267452 689.72032967455 -227.7714195003674
918.0918091809181 40.59831894748823 -22.79203870736181 0.0003383193245624019 -0.00018993365589468176 0.010826218385996862 690.1714221072999 -227.92038707361812
918.6918691869187 40.624853796473516 -22.806935464686887 0.00033854044830394596 -0.0001900577955390574 0.01083329434572627 690.6225145400498 -228.06935464686887
919.2919291929193 40.6513886454588 -22.82183222201196 0.00033876157204549 -0.00019018193518343299 0.01084037030545568 691.0736069727997 -228.2183222201196
919.8919891989199 40.67792349444409 -22.836728979337032 0.00033898269578703404 -0.00019030607482780859 0.01084744626518509 691.5246994055495 -228.36728979337033
920.4920492049205 40.70445834342938 -22.851625736662108 0.0003392038195285782 -0.00019043021447218424 0.010854522224914502 691.9757918382994 -228.51625736662106
921.0921092109211 40.730993192414665 -22.86652249398718 0.00033942494327012223 -0.00019055435411655984 0.010861598184643911 692.4268842710493 -228.6652249398718
921.6921692169217 40.75752804139995 -22.881419251312252 0.00033964606701166627 -0.00019067849376093544 0.01086867414437332 692.8779767037992 -228.81419251312252
922.2922292229223 40.784062890385236 -22.896316008637324 0.0003398671907532103 -0.00019080263340531104 0.01087575010410273 693.329069136549 -228.96316008637325
922.8922892289229 40.81059773937052 -22.911212765962397 0.00034008831449475435 -0.00019092677304968664 0.01088282606383214 693.7801615692989 -229.11212765962398
923.4923492349235 40.837132588355814 -22.926109523287472 0.00034030943823629844 -0.00019105091269406226 0.01088990202356155 694.2312540020488 -229.2610952328747
924.0924092409241 40.8636674373411 -22.941006280612545 0.0003405305619778425 -0.00019117505233843786 0.01089697798329096 694.6823464347987 -229.41006280612544
924.6924692469247 40.890202286326385 -22.955903037937617 0.0003407516857193865 -0.00019129919198281346 0.010904053943020369 695.1334388675485 -229.55903037937617
925.2925292529253 40.91673713531167 -22.97079979526269 0.00034097280946093056 -0.00019142333162718906 0.010911129902749778 695.5845313002984 -229.7079979526269
925.8925892589259 40.943271984296956 -22.98569655258776 0.00034119393320247466 -0.0001915474712715647 0.010918205862479189 696.0356237330483 -229.85696552587763
926.4926492649265 40.96980683328224 -23.000593309912837 0.0003414150569440187 -0.00019167161091594031 0.010925281822208598 696.4867161657982 -230.00593309912838
927.0927092709271 40.996341682267534 -23.015490067237913 0.0003416361806855628 -0.00019179575056031594 0.01093235778193801 696.937808598548 -230.1549006723791
927.6927692769277 41.02287653125282 -23.030386824562985 0.00034185730442710683 -0.00019191989020469154 0.010939433741667419 697.3889010312979 -230.30386824562984
928.2928292829283 41.049411380238105 -23.045283581888057 0.00034207842816865087 -0.00019204402984906714 0.010946509701396828 697.8399934640478 -230.45283581888057
928.8928892889289 41.07594622922339 -23.06018033921313 0.0003422995519101949 -0.00019216816949344274 0.010953585661126237 698.2910858967977 -230.6018033921313
929.4929492949295 41.102481078208676 -23.0750770965382 0.00034252067565173895 -0.00019229230913781834 0.010960661620855646 698.7421783295475 -230.75077096538203
930.0930093009301 41.12901592719396 -23.089973853863277 0.000342741799393283 -0.000192416448782194 0.010967737580585056 699.1932707622974 -230.89973853863276
930.6930693069307 41.155550776179254 -23.10487061118835 0.00034296292313482714 -0.0001925405884265696 0.010974813540314468 699.6443631950473 -231.0487061118835
931.2931293129313 41.18208562516454 -23.119767368513422 0.0003431840468763712 -0.0001926647280709452 0.010981889500043878 700.0954556277972 -231.19767368513422
931.8931893189318 41.20862047414982 -23.13466412583849 0.00034340517061791516 -0.00019278886771532076 0.010988965459773285 700.5465480605469 -231.34664125838492
932.4932493249324 41.2351553231351 -23.149560883163566 0.0003436262943594592 -0.0001929130073596964 0.010996041419502695 700.9976404932968 -231.49560883163565
933.093309330933 41.26169017212039 -23.16445764048864 0.00034384741810100324 -0.000193037147004072 0.011003117379232104 701.4487329260467 -231.64457640488638
933.6933693369336 41.28822502110568 -23.179354397813714 0.00034406854184254734 -0.00019316128664844762 0.011010193338961515 701.8998253587965 -231.79354397813714
934.2934293429342 41.31475987009097 -23.194251155138787 0.0003442896655840914 -0.00019328542629282322 0.011017269298690924 702.3509177915464 -231.94251155138787
934.8934893489348 41.34129471907625 -23.20914791246386 0.0003445107893256354 -0.00019340956593719881 0.011024345258420333 702.8020102242963 -232.0914791246386
935.4935493549355 41.36782956806154 -23.22404466978893 0.00034473191306717946 -0.00019353370558157441 0.011031421218149743 703.2531026570462 -232.24044669788933
936.0936093609361 41.39436441704682 -23.238941427114007 0.00034495303680872355 -0.00019365784522595007 0.011038497177879154 703.704195089796 -232.38941427114005
936.6936693669367 41.42089926603211 -23.25383818443908 0.0003451741605502676 -0.00019378198487032567 0.011045573137608563 704.1552875225459 -232.53838184439078
937.2937293729373 41.4474341150174 -23.26873494176415 0.0003453952842918117 -0.00019390612451470127 0.011052649097337974 704.6063799552958 -232.6873494176415
937.8937893789379 41.47396896400269 -23.283631699089224 0.0003456164080333557 -0.00019403026415907687 0.011059725057067383 705.0574723880457 -232.83631699089224
938.4938493849385 41.50050381298797 -23.298528456414296 0.00034583753177489977 -0.00019415440380345247 0.011066801016796792 705.5085648207955 -232.98528456414297
939.0939093909391 41.52703866197326 -23.31342521373937 0.0003460586555164438 -0.0001942785434478281 0.011073876976526202 705.9596572535454 -233.1342521373937
939.6939693969397 41.55357351095854 -23.328321971064444 0.00034627977925798785 -0.0001944026830922037 0.011080952936255611 706.4107496862953 -233.28321971064443
940.2940294029403 41.580108359943836 -23.343218728389516 0.00034650090299953194 -0.0001945268227365793 0.011088028895985022 706.8618421190451 -233.43218728389516
940.8940894089409 41.60664320892912 -23.35811548571459 0.00034672202674107603 -0.0001946509623809549 0.011095104855714433 707.312934551795 -233.5811548571459
941.4941494149415 41.63317805791441 -23.373012243039664 0.0003469431504826201 -0.00019477510202533054 0.011102180815443842 707.7640269845449 -233.73012243039665
942.0942094209421 41.65971290689969 -23.387909000364736 0.0003471642742241641 -0.00019489924166970614 0.011109256775173252 708.2151194172948 -233.87909000364738
942.6942694269427 41.68624775588498 -23.402805757689812 0.00034738539796570815 -0.00019502338131408177 0.011116332734902661 708.6662118500446 -234.0280575768981
943.2943294329433 41.71278260487026 -23.417702515014884 0.0003476065217072522 -0.00019514752095845737 0.01112340869463207 709.1173042827945 -234.17702515014884
943.8943894389439 41.739317453855556 -23.432599272339957 0.0003478276454487963 -0.00019527166060283297 0.011130484654361481 709.5683967155444 -234.32599272339957
944.4944494449445 41.76585230284084 -23.44749602966503 0.0003480487691903403 -0.00019539580024720857 0.01113756061409089 710.0194891482943 -234.4749602966503
945.0945094509451 41.79238715182613 -23.4623927869901 0.00034826989293188437 -0.00019551993989158417 0.0111446365738203 710.4705815810441 -234.62392786990102
945.6945694569457 41.81892200081141 -23.477289544315177 0.0003484910166734284 -0.0001956440795359598 0.011151712533549709 710.921674013794 -234.77289544315175
946.2946294629463 41.8454568497967 -23.49218630164025 0.0003487121404149725 -0.00019576821918033542 0.01115878849327912 711.3727664465439 -234.92186301640248
946.8946894689469 41.87199169878198 -23.50708305896532 0.00034893326415651654 -0.00019589235882471102 0.01116586445300853 711.8238588792938 -235.0708305896532
947.4947494749475 41.898526547767275 -23.521979816290393 0.00034915438789806063 -0.00019601649846908662 0.01117294041273794 712.2749513120436 -235.21979816290394
948.0948094809481 41.92506139675256 -23.536876573615466 0.0003493755116396047 -0.00019614063811346222 0.01118001637246735 712.7260437447935 -235.36876573615467
948.6948694869487 41.95159624573784 -23.55177333094054 0.00034959663538114866 -0.00019626477775783785 0.011187092332196757 713.1771361775433 -235.51773330940543
949.2949294929493 41.978131094723125 -23.566670088265617 0.0003498177591226927 -0.00019638891740221347 0.011194168291926166 713.6282286102931 -235.66670088265616
949.8949894989499 42.00466594370841 -23.58156684559069 0.00035003888286423674 -0.00019651305704658907 0.011201244251655576 714.079321043043 -235.8156684559069
950.4950495049504 42.031200792693696 -23.596463602915758 0.0003502600066057808 -0.00019663719669096464 0.011208320211384985 714.5304134757928 -235.9646360291576
951.095109510951 42.05773564167898 -23.61136036024083 0.0003504811303473248 -0.00019676133633534024 0.011215396171114394 714.9815059085427 -236.11360360240832
951.6951695169516 42.08427049066427 -23.626257117565906 0.0003507022540888689 -0.0001968854759797159 0.011222472130843805 715.4325983412925 -236.26257117565905
952.2952295229522 42.11080533964955 -23.64115387489098 0.00035092337783041295 -0.0001970096156240915 0.011229548090573215 715.8836907740424 -236.41153874890978
952.8952895289528 42.13734018863484 -23.65605063221605 0.000351144501571957 -0.0001971337552684671 0.011236624050302624 716.3347832067923 -236.5605063221605
